id,rank,symbol,name,supply,maxSupply,marketCapUsd,volumeUsd24Hr,priceUsd,changePercent24Hr,vwap24Hr,explorer
serum,348,SRM,Serum,263244669.0000000000000000,10161000000.0000000000000000,16232883.6589284625197804,1047878.6445096940030929,0.0616646244749916,-2.3956608092489923,0.0631144257057309,https://etherscan.io/token/0x476c5e26a75bd202a9683ffd34359c0cc15be0ff
energi,349,NRG,Energi,74799040.7964594800000000,,16062493.1755410347029968,170364.7640885533257499,0.2147419673368503,-7.5076863668865115,0.1754371790376646,https://explore.energi.network/
epns,350,PUSH,Push Protocol,60365125.0000000000000000,100000000.0000000000000000,15626189.1438404505078375,304455.0616765920784567,0.2588612074246587,-0.1930387647808408,0.2593321197974195,https://etherscan.io/token/0xf418588522d5dd018b425E472991E52EBBeEEEEE
hydra,351,HYDRA,Hydra,19953054.0200000000000000,,14495755.0844890007738811,777043.5476944822272032,0.7264930506357142,-0.4307427278911698,0.7295126420941589,https://explorer.hydrachain.org/
oax,352,OAX,OAX,77034446.4861706500000000,,14284087.8900951601716051,206361.0007341726131867,0.1854246839127930,2.2377816989495516,0.1794001104804277,https://etherscan.io/token/0x701c244b988a513c945973defa05de933b23fe1d
lithium,353,LITH,Lithium,5242220240.0000000000000000,,13493926.4675423059577440,153157.5700417490482468,0.0025740861409406,-0.5802931889480232,0.0025000146268311,https://etherscan.io/token/0x188e817b02e635d482ae4d81e25dda98a97c4a42
everest,354,ID,Everest,116700000.0000000000000000,800000000.0000000000000000,13276388.7831526657800000,197585.1212476166984526,0.1137651138230734,7.8029353486356597,0.1071947830881164,https://etherscan.io/token/0xebd9d99a3982d547c5bb4db7e3b1f9f14b67eb83
sharetoken,355,SHR,ShareToken,2370272782.1065750000000000,,12911976.3956551257821805,216587.8170674964176636,0.0054474643142886,-0.3496388192360191,0.0054824775693838,https://explorer.binance.org/asset/SHR-DB6
amber,356,AMB,Ambrosus,989486362.0000000000000000,,12406657.9588343272319320,559936.4315477682344222,0.0125384830304860,2.4287027516615330,0.0121722948564365,https://etherscan.io/token/0x4dc3643dbc642b72c158e7f3d2ff232df61cb6ce
openocean,357,OOE,OpenOcean,504425832.0000000000000000,1000000000.0000000000000000,11778435.1823456523607032,197802.5212198155436325,0.0233501823957851,-1.3631356756813055,0.0233336478364657,https://bscscan.com/token/0x9029fdfae9a03135846381c7ce16595c3554e10a
bitkan,358,KAN,BitKan,9568659805.6203400000000000,,11684276.9356410917923785,330087.0589678060142780,0.0012210985836050,-1.8430025375728303,0.0012367318304299,https://etherscan.io/token/0x1410434b0346f5be678d0fb554e5c7ab620f8f4a
tower-token,359,TOWER,TOWER,1212080625.2280927000000000,,11318138.4460767719443353,435896.0762897185207924,0.0093377768858791,2.4234527638979924,0.0086936433456072,https://etherscan.io/token/0x1c9922314ed1415c95b9fd453c3818fd41867d0b
apenft,360,NFT,APENFT,19999800000000.0000000000000000,999990000000000.0000000000000000,10850983.3350815400000000,16229748.1542219836230023,0.0000005425545923,1.1399965261425575,0.0000005383237030,https://tronscan.org/#/token20/TFczxzPhnThNSqr5by8tvxsdCFRRz6cPNq
umbrella-network,361,UMB,Umbrella Network,292962636.0000000000000000,,10627211.7531052325360424,354945.8341494857840596,0.0362749731440334,-7.3812166702760274,0.0384438711240684,https://etherscan.io/token/0x6fc13eace26590b80cccab1ba5d51890577d83b2
pluton,362,PLU,Pluton,1851999.5000000000000000,20000000.0000000000000000,10374045.9325797821099209,210117.8722855571390612,5.6015381929529582,-2.5391412516252093,5.6081484909942515,https://etherscan.io/token/Pluton
presearch,363,PRE,Presearch,396578435.0000000000000000,1000000000.0000000000000000,10335067.3091268320419240,421338.4604989431227050,0.0260605882645304,7.7895208208323223,0.0246784855362602,https://etherscan.io/token/0x88a3e4f35d64aad41a6d4030ac9afe4356cb84fa
sylo,364,SYLO,Sylo,2431617492.0000000000000000,10000000000.0000000000000000,9362331.8362904956818792,309075.3512339526622802,0.0038502485967026,-3.8664182213111504,0.0039119843242980,https://etherscan.io/token/0xf293d23bf2cdc05411ca0eddd588eb1977e8dcd4
multivac,365,MTV,MultiVAC,3587369426.4026860000000000,,9126328.8389936478939737,158047.9882511401130124,0.0025440170091836,-0.2884178384416910,0.0025467106941471,https://etherscan.io/token/0x6226e00bCAc68b0Fe55583B90A1d727C14fAB77f
divi,366,DIVI,Divi,3802263062.9301596000000000,,8744012.1652839733824918,207225.5499225333507083,0.0022996862711928,3.5105893717385316,0.0023010890852933,https://etherscan.io/token/0x13f11c9905a08ca76e3e853be63d4f0944326c72
whale,367,WHALE,WHALE,10000000.0000000000000000,10000000.0000000000000000,8428577.1105293420000000,125146.9337812779578764,0.8428577110529342,-0.8824642726400858,0.8533388711167040,https://etherscan.io/token/0x9355372396e3F6daF13359B7b607a3374cc638e0
zkswap,368,ZKB,ZKBase,197440000.0000000000000000,600000000.0000000000000000,8339484.0987614362560000,2126244.5902662230865340,0.0422380677611499,-4.7494818446130229,0.0432815861242445,https://etherscan.io/token/0xe4815ae53b124e7263f08dcdbbb757d41ed658c6
redfox-labs,369,RFOX,RFOX,1312000760.0000000000000000,2000000000.0000000000000000,7656973.6549360277034840,180368.1091467064597568,0.0058361045880309,0.5848518356882570,0.0058134007984474,https://etherscan.io/token/0xa1d6df714f91debf4e0802a542e13067f31b8262
bosagora,370,BOA,BOSagora,311113394.0000000000000000,,7567197.5474575064891570,403976.9820244689847578,0.0243229564955905,-1.6220354329993853,0.0245382774199623,https://etherscan.io/token/0x746dda2ea243400d5a63e0700f190ab79f06489e
mahadao,371,MAHA,MahaDAO,4391496.0000000000000000,,7560708.7066814555576784,472750.6517639928428910,1.7216704072328554,-1.3997168001787466,1.7288485527129058,https://etherscan.io/token/0xb4d930279552397bba2ee473229f89ec245bc365
polkadex,372,PDEX,Polkadex,8360000.0000000000000000,20000000.0000000000000000,7167485.9060548518280000,130889.2472957603658019,0.8573547734515373,-4.2900663277938677,0.8722401048173838,https://etherscan.io/token/0xF59ae934f6fe444afC309586cC60a84a0F89Aaea
drep-new,373,DREP,Drep [new],57406250.0000000000000000,,6814350.5952002713718750,9869339.9685617561938382,0.1187039842386547,-27.5475171588625790,0.1274611640593692,https://etherscan.io/token/0x3ab6ed69ef663bd986ee59205ccad8a20f98b4c2
dad,374,DAD,DAD,661666578.0000000000000000,,5954991.3710227412238774,126105.7203268688744669,0.0089999881647683,-9.0048864144979048,0.0097595739316145,https://etherscan.io/token/0x5b322514ff727253292637d9054301600c2c81e8
dsla-protocol,375,DSLA,DSLA Protocol,5491802965.7860270000000000,5831304407.0000000000000000,5820467.6520651574726158,161433.3620011786576662,0.0010598464089711,-5.1722959924750313,0.0011042432013897,https://etherscan.io/token/0x3affcca64c2a6f4e3b6bd9c64cd2c969efd1ecbe
dfyn-network,376,DFYN,Dfyn Network,164026558.1281000000000000,250000000.0000000000000000,5745792.9349220978386107,384572.2087045277711405,0.0350296500791951,13.6431565442112502,0.0310682842210373,https://etherscan.io/token/0x9695e0114e12c0d3a3636fab5a18e6b737529023
mirror-protocol,377,MIR,Mirror Protocol,77742679.9324930000000000,,5642970.7893641586040391,184437.2969903722945761,0.0725852362468617,-3.4680857903791959,0.0722647070350204,https://etherscan.io/token/0x09a3EcAFa817268f77BE1283176B946C4ff2E608
v-systems,378,VSYS,v.systems,3077883484.0000000000000000,,5597119.5573298609773312,142741.8840980998491584,0.0018184962447168,2.6207498948398184,0.0017875113984353,https://explorer.v.systems/
crpt,379,CRPT,Crypterium,94797435.8590155200000000,,5369679.3083480531205937,137967.1370674846870997,0.0566437188906031,-6.4375879152288701,0.0579080398968632,
electric-vehicle-zone,380,EVZ,Electric Vehicle Zone,442733056.0000000000000000,8420257832.0000000000000000,5356336.0731196065234944,812418.6895354088643377,0.0120983423318624,-1.2860229615382587,0.0122035105770982,https://etherscan.io/token/0x7a939bb714fd2a48ebeb1e495aa9aaa74ba9fa68
polkabridge,381,PBR,PolkaBridge,75161671.0166453900000000,100000000.0000000000000000,5222165.0856454622240206,177316.6858304323432684,0.0694790977237448,1.0082134043826518,0.0697481746347342,https://etherscan.io/token/0x298d492e8c1d909d3f63bc4a36c66c64acb3d695
roobee,382,ROOBEE,ROOBEE,4102063740.4038000000000000,,5109521.7044350234520837,197004.0826984242500292,0.0012455978326490,-1.6703192311162819,0.0012472051411587,https://etherscan.io/token/0xa31b1767e09f842ecfd4bc471fe44f830e3891aa
lympo,383,LYM,Lympo,826672979.0170980000000000,,4927706.1206917430836201,292162.8832882507711935,0.0059608893066164,9.4935140328865621,0.0057015245589870,https://etherscan.io/token/0x57ad67acf9bf015e4820fbd66ea1a21bed8852ec
polkamarkets,384,POLK,Polkamarkets,94417822.3600204700000000,100000000.0000000000000000,4443292.0747613422592278,415030.9850751840963864,0.0470598872511465,-1.1048114838820738,0.0484776093504730,https://etherscan.io/token/0xd478161c952357f05f0292b56012cd8457f1cfbf
smartkey,385,SKEY,Skey Network,181631354.0000000000000000,1000000000.0000000000000000,3839285.8376351489730698,276290.7061655899242306,0.0211377923088937,5.8453421571051812,0.0198255963756582,https://etherscan.io/token/0x06A01a4d579479Dd5D884EBf61A31727A3d8D442
monsta-infinite,386,MONI,Monsta Infinite,138529130.7293920500000000,270000000.0000000000000000,3652296.2250696454417226,285149.4401539651384339,0.0263648245379102,-4.1013961662119878,0.0268128180464548,https://bscscan.com/token/0x9573c88ae3e37508f87649f87c4dd5373c9f31e0
small-love-potion,387,SLP,Small Love Potion,541173609.0000000000000000,,3407853.4729753294088919,19548901.0232507646715340,0.0062971538454591,4.3029334831519406,0.0060321177030786,https://etherscan.io/token/0x37236cd05b34cc79d3715af2383e96dd7443dcf1
dafi-protocol,388,DAFI,DAFI Protocol,953022298.1552000000000000,2250000000.0000000000000000,3384954.9323017191398230,146349.6702721246480733,0.0035518108430979,-13.2902534930001509,0.0040850055641877,https://etherscan.io/token/0xfc979087305a826c2b2a0056cfaba50aad3e6439
crowns,389,CWS,Seascape Crowns,4852051.9604260000000000,10000000.0000000000000000,3039231.6508022438047994,406855.5659872153525816,0.6263806891580373,0.2160198264075437,0.6300703804465246,https://etherscan.io/token/0xac0104cca91d167873b8601d2e71eb3d4d8c33e0
julswap,390,JULD,JulSwap,592166808.1319890000000000,800000000.0000000000000000,2984505.0817605705649483,117999.0273414944178543,0.0050399736033421,-4.9169820927972675,0.0051404241907496,https://bscscan.com/token/0x5a41f637c3f7553dba6ddc2d3ca92641096577ea
zynecoin,391,ZYN,Zynecoin,41893600.0645587200000000,,2792409.6165181407077402,299571.3292582624652269,0.0666548019796578,-2.5131953917407818,0.0641177032805403,https://explorer.wethio.io/
crust,392,CRU,Crust,1745183.2796072300000000,,2722630.3165726936704768,310108.8080024731606883,1.5600827422466753,-1.8735708216954214,1.5921978818029555,https://etherscan.io/token/0x32a7c02e79c4ea1008dd6564b35f131428673c41
zeroswap,393,ZEE,ZeroSwap,63429102.0000000000000000,,2549750.3872215189584220,481814.5721716674359094,0.0401984311116610,1.3813216901579722,0.0402438407541469,https://etherscan.io/token/0x2eDf094dB69d6Dcd487f1B3dB9febE2eeC0dd4c5
bird-money,394,BIRD,Bird.Money,94941.9826398800000000,140000.0000000000000000,2342708.2014951195322120,157231.8929028778823846,24.6751556725030337,-5.7970833308731292,25.2197304540588174,https://etherscan.io/token/0x70401dfd142a16dc7031c56e862fc88cb9537ce0
suterusu,395,SUTER,suterusu,3855040000.0000000000000000,10000000000.0000000000000000,2145293.1258046865920000,483321.5379817667046839,0.0005564904970648,-4.6475755919603796,0.0005879910806733,https://etherscan.io/token/0xAA2ce7Ae64066175E0B90497CE7d9c190c315DB4
oddz,396,ODDZ,Oddz,98999988.0000000000000000,100000000.0000000000000000,1977098.9995825660659444,355385.2913911503939528,0.0199706993861713,4.4823745320563525,0.0195779174592882,https://etherscan.io/token/0xCd2828fc4D8E8a0eDe91bB38CF64B1a81De65Bf6
polkamon,397,PMON,Polychain Monsters,3410184.5733767100000000,,1927544.6295591829726243,177246.5168976524975698,0.5652317603591055,-12.8521698034079455,0.6076603153537066,https://etherscan.io/token/0x1796ae0b0fa4862485106a0de9b654eFE301D0b2
unmarshal-token,398,MARSH,UnMarshal,7096098.2941676500000000,,1849532.7167792070027534,481017.4377457205185104,0.2606407972532392,-5.5282211068887718,0.2682895510278688,https://etherscan.io/token/0x5a666c7d92E5fA7Edcb6390E4efD6d0CDd69cF37
waykichain,399,WICC,WaykiChain,210000000.0000000000000000,,1803122.9961453660000000,288121.0508094979344078,0.0085862999816446,3.2016233155536468,0.0082965072500471,https://etherscan.io/token/0x4f878c0852722b0976a955d68b376e4cd4ae99e5
vai,400,VAI,Vai,5847530.3333830000000000,7082869.0154430000000000,1744621.0458433759654342,1092850.2748413735681294,0.2983517735484840,-3.7471380987845788,0.3006494175665417,https://bscscan.com/token/0x4bd17003473389a42daf6a0a729f6fdb328bbbd7
flux,401,FLUX,Datamine FLUX,1283050.5867455800000000,,1742602.4189988396238499,7451155.0440402797278303,1.3581712498327126,-3.8815698821706188,1.4018315696872698,https://explorer.zel.cash/
oneledger,402,OLT,OneLedger,506936796.9824598000000000,,1683913.4069209402565183,179224.3687632877512526,0.0033217423097799,2.4901661586782675,0.0033405455694734,https://etherscan.io/token/0x64a60493d888728cf42616e034a0dfeae38efcf0
labs-group,403,LABS,LABS Group,2216879594.3576856000000000,10000000000.0000000000000000,1637262.3374576561562421,981184.8373941159740520,0.0007385436455930,8.1195541009543423,0.0006930069954127,https://etherscan.io/token/0x8b0e42f366ba502d787bb134478adfae966c8798
alpaca-finance,404,ALPACA,Alpaca Finance,6618686.0000000000000000,188000000.0000000000000000,1562178.2996257593657204,3345384.7339567373539269,0.2360254436644614,1.2941721128187898,0.2353450392224018,https://bscscan.com/token/0x8f0528ce5ef7b51152a59745befdd91d97091d2f
kira-network,405,KEX,KIRA,12532083.0000000000000000,300000000.0000000000000000,1335206.9434118850395238,310318.3979364493900399,0.1065430976966786,-1.9641367527086097,0.1085740354793530,https://etherscan.io/token/0x16980b3b4a3f9d89e33311b5aa8f80303e5ca4f8
maps,406,MAPS,MAPS,45496728.2336690000000000,10000000000.0000000000000000,1319549.3883970348509050,161250.6771003688403851,0.0290031709889092,-3.9749523607182757,0.0306024480215800,https://etherscan.io/token/0x2b915b505c017abb1547aa5ab355fbe69865cc6d
folmcoin,407,FLM,FolmCoin,9662813.0000000000000000,,1181531.0354891641246438,8117445.6104990935709677,0.1222760944964126,4.1466359755108453,,https://explorer.folm.io/
pax-gold,408,PAXG,PAX Gold,440.9645688000000000,,951931.1869876790904608,4770234.4879809949150238,2158.7475601002959548,-1.4858883571958860,2170.3560238051935280,https://etherscan.io/token/0x45804880de22913dafe09f4980848ece6ecbaf78
waves-enterprise,409,WEST,Waves Enterprise,41965923.0000000000000000,,893917.3377648008934855,187355.2936957106380816,0.0213010288791885,-14.4852009102308349,0.0221573018433793,https://client.wavesenterprise.com/explorer/
hyve,410,HYVE,Hyve,25646075.2004498200000000,100000000.0000000000000000,829717.5753206682560597,265091.5717129380644074,0.0323526141460474,-1.8631365497729800,0.0326278602261726,https://etherscan.io/token/0xd794DD1CAda4cf79C9EebaAb8327a1B0507ef7d4
tidal-finance,411,TIDAL,Tidal Finance,865226228.9131721000000000,,349356.4546511828593623,198101.9246355416658459,0.0004037746926489,-3.7227801122819722,0.0004125042471009,https://etherscan.io/token/0x29cbd0510eec0327992cd6006e63f9fa8e7f33b7
hedget,412,HGET,Hedget,1751448.0000000000000000,10000000.0000000000000000,326637.2930852493084864,168963.9045790651456442,0.1864955699999368,-6.9730859779713606,0.1850951446510384,https://etherscan.io/token/0x7968bc6a03017ea2de509aaa816f163db0f35148
curate,413,XCUR,Curate,8428243.7477225900000000,60000000.0000000000000000,298478.8483434564372400,103274.4751350363746872,0.0354141215272884,1.4426529830191377,0.0343642897293674,https://etherscan.io/token/0xE1c7E30C42C24582888C758984f6e382096786bd
refinable,414,FINE,Refinable,41059833.0000000000000000,,292761.1921399216412685,138057.4914760836585120,0.0071301116139445,3.7617758242156974,0.0070767988214612,https://bscscan.com/token/0x4e6415a5727ea08aae4580057187923aec331227
alchemy-pay,415,ACH,Alchemy Pay,7206727.0000000000000000,,276514.0849020231681494,10238389.7587185651529367,0.0383688857510522,1.8947750110284662,0.0385844338626765,https://etherscan.io/token/0xed04915c23f00a313a544955524eb7dbd823143d
orbit-chain,416,ORC,Orbit Chain,5445893.0000000000000000,1000000000.0000000000000000,88099.6796681607087390,1715396.1100452904475655,0.0161772696724230,-12.7727997459363336,0.0166393816608160,https://etherscan.io/token/0x662b67d00a13faf93254714dd601f5ed49ef2f51
quickswap,417,QUICK,QuickSwap [Old],513997.0000000000000000,1000000.0000000000000000,44851.9581431277813072,2993729.5969113338630343,0.0872611282616976,1.5420688721038666,0.0858426063219294,https://etherscan.io/token/0x6c28aef8977c9b773996d0e8376d2ee379446f2f
swerve,418,SWRV,Swerve,51230.0000000000000000,,1354.3035136711431900,158497.8692738634299843,0.0264357508036530,-30.9583330171609966,0.0310061953386803,https://etherscan.io/token/0xb8baa0e4287890a5f79863ab62b7f175cecbd433
bakerytoken,419,BAKE,BakeryToken,0.0000000000000000,,0.0000000000000000,48453883.4422458185131850,0.4642560180773031,18.2945577918997996,0.4313796741645995,https://bscscan.com/token/0xE02dF9e3e622DeBdD69fb838bB799E3F168902c5
